row_id,timestamp,consensus,node_count,network_latency_ms,tx_throughput_tps,energy_joules_per_min,security_risk_score,vehicle_count,vehicle_count_variability,fault_tolerance_requirement,notes
1056,2026-02-04T19:04:44.502509,PoW,14,556.69,36.81,339958.8,0.27,217,24.86,0.456,
1057,2026-02-04T19:04:44.502509,PoS,12,69.28,536.54,177832.16,0.3302,217,24.86,0.4695,
1058,2026-02-04T19:04:44.502509,Raft,25,10.83,2539.76,1486059.17,0.3056,217,24.86,0.6325,
1059,2026-02-04T19:04:44.502509,PBFT,4,153.04,9.28,4376.17,0.3164,217,24.86,0.8392,
1060,2026-02-04T19:04:44.502509,HotStuff,11,110.61,1.0,449.9,0.2559,217,24.86,0.7934,
1061,2026-02-04T19:05:44.502509,PoW,15,588.43,63.7,517723.55,0.1507,217,11.48,0.4242,
1062,2026-02-04T19:05:44.502509,PoS,12,171.41,1224.71,333571.17,0.2455,217,11.48,0.4649,
1063,2026-02-04T19:05:44.502509,Raft,25,58.56,1.0,310.91,0.1718,217,11.48,0.5975,
1064,2026-02-04T19:05:44.502509,PBFT,4,138.36,100.68,65827.52,0.2121,217,11.48,0.8118,
1065,2026-02-04T19:05:44.502509,HotStuff,10,100.03,3030.58,1329012.0,0.154,217,11.48,0.7567,
1066,2026-02-04T19:06:44.502509,PoW,15,546.84,36.15,296452.81,0.0869,224,2.77,0.4219,
1067,2026-02-04T19:06:44.502509,PoS,11,101.06,776.71,316866.74,0.1473,224,2.77,0.4244,
1068,2026-02-04T19:06:44.502509,Raft,25,119.09,1.0,525.42,0.1144,224,2.77,0.6087,node_join
1069,2026-02-04T19:06:44.502509,PBFT,3,126.4,299.95,180545.04,0.1747,224,2.77,0.7527,
1070,2026-02-04T19:06:44.502509,HotStuff,10,83.47,292.9,139201.4,0.0937,224,2.77,0.7306,
1071,2026-02-04T19:07:44.502509,PoW,15,780.06,5.23,55386.79,0.1411,276,6.67,0.4593,
1072,2026-02-04T19:07:44.502509,PoS,12,149.32,726.95,262586.96,0.1703,276,6.67,0.4232,
1073,2026-02-04T19:07:44.502509,Raft,25,109.78,1270.06,516726.48,0.103,276,6.67,0.5891,
1074,2026-02-04T19:07:44.502509,PBFT,3,137.82,1.0,590.8,0.1972,276,6.67,0.8065,
1075,2026-02-04T19:07:44.502509,HotStuff,10,50.07,560.37,243356.23,0.1418,276,6.67,0.7542,
1076,2026-02-04T19:08:44.502509,PoW,16,574.04,18.47,223094.12,0.1118,229,3.59,0.4092,
1077,2026-02-04T19:08:44.502509,PoS,11,186.82,394.13,123298.31,0.1743,229,3.59,0.4369,
1078,2026-02-04T19:08:44.502509,Raft,25,107.19,1342.99,550229.95,0.0939,229,3.59,0.5602,
1079,2026-02-04T19:08:44.502509,PBFT,3,141.87,1.0,570.64,0.1768,229,3.59,0.7431,
1080,2026-02-04T19:08:44.502509,HotStuff,10,97.95,1.0,610.18,0.1303,229,3.59,0.7445,
1081,2026-02-04T19:09:44.502509,PoW,15,815.05,1.0,7187.0,0.231,182,22.35,0.4678,
1082,2026-02-04T19:09:44.502509,PoS,12,166.75,1014.77,643783.02,0.2962,182,22.35,0.4537,
1083,2026-02-04T19:09:44.502509,Raft,25,129.66,1.0,530.5,0.2536,182,22.35,0.5879,
1084,2026-02-04T19:09:44.502509,PBFT,3,148.62,1.0,712.03,0.299,182,22.35,0.7792,
1085,2026-02-04T19:09:44.502509,HotStuff,9,110.59,2817.97,1737204.17,0.2756,182,22.35,0.7826,
1086,2026-02-04T19:10:44.502509,PoW,15,759.21,11.04,58016.05,0.1827,230,13.66,0.4311,
1087,2026-02-04T19:10:44.502509,PoS,12,214.09,521.24,243796.38,0.2537,230,13.66,0.5024,
1088,2026-02-04T19:10:44.502509,Raft,25,119.64,1.0,445.77,0.1971,230,13.66,0.6211,
1089,2026-02-04T19:10:44.502509,PBFT,4,160.12,164.37,79690.53,0.2444,230,13.66,0.7697,
1090,2026-02-04T19:10:44.502509,HotStuff,9,63.38,1502.28,809529.99,0.1837,230,13.66,0.7619,
1091,2026-02-04T19:11:44.502509,PoW,15,732.72,1.0,12995.05,0.1509,239,8.61,0.4218,
1092,2026-02-04T19:11:44.502509,PoS,11,90.51,402.33,119016.26,0.2015,239,8.61,0.4252,
1093,2026-02-04T19:11:44.502509,Raft,26,154.05,2944.27,997588.24,0.1669,239,8.61,0.5901,
1094,2026-02-04T19:11:44.502509,PBFT,6,166.28,55.79,27571.6,0.2071,239,8.61,0.8021,
1095,2026-02-04T19:11:44.502509,HotStuff,8,22.92,1409.15,403778.07,0.1801,239,8.61,0.8001,
1096,2026-02-04T19:12:44.502509,PoW,15,720.52,1.0,7072.36,0.1404,155,6.87,0.3663,
1097,2026-02-04T19:12:44.502509,PoS,11,184.87,1.0,489.45,0.1626,155,6.87,0.4438,
1098,2026-02-04T19:12:44.502509,Raft,26,158.74,1.0,452.02,0.1738,155,6.87,0.5525,
1099,2026-02-04T19:12:44.502509,PBFT,7,71.51,1.0,490.63,0.1939,155,6.87,0.7622,
1100,2026-02-04T19:12:44.502509,HotStuff,8,73.46,2009.64,800012.84,0.1218,155,6.87,0.7133,
1101,2026-02-04T19:13:44.502509,PoW,14,467.67,1.0,10188.6,0.1031,253,1.0,0.378,
1102,2026-02-04T19:13:44.502509,PoS,12,148.64,1.0,390.49,0.1113,253,1.0,0.4021,
1103,2026-02-04T19:13:44.502509,Raft,26,229.61,1.0,455.69,0.0893,253,1.0,0.5909,
1104,2026-02-04T19:13:44.502509,PBFT,7,150.13,793.4,713824.26,0.128,253,1.0,0.7697,
1105,2026-02-04T19:13:44.502509,HotStuff,8,34.05,1.0,364.31,0.1148,253,1.0,0.7572,
1106,2026-02-04T19:14:44.502509,PoW,14,471.7,55.05,608622.96,0.1357,204,10.53,0.4182,
1107,2026-02-04T19:14:44.502509,PoS,12,87.42,1392.94,433289.36,0.2068,204,10.53,0.4216,
1108,2026-02-04T19:14:44.502509,Raft,26,134.32,1517.94,843345.11,0.2008,204,10.53,0.6085,
1109,2026-02-04T19:14:44.502509,PBFT,7,206.83,767.14,590038.34,0.2217,204,10.53,0.7366,
1110,2026-02-04T19:14:44.502509,HotStuff,9,57.13,1.0,374.2,0.1674,204,10.53,0.7287,
1111,2026-02-04T19:15:44.502509,PoW,14,349.06,43.78,562648.93,0.1007,186,5.43,0.4149,
1112,2026-02-04T19:15:44.502509,PoS,12,199.71,1004.64,393922.14,0.1447,186,5.43,0.4222,
1113,2026-02-04T19:15:44.502509,Raft,27,174.82,702.18,351318.57,0.1556,186,5.43,0.5772,
1114,2026-02-04T19:15:44.502509,PBFT,6,197.34,1.0,452.33,0.1966,186,5.43,0.7711,
1115,2026-02-04T19:15:44.502509,HotStuff,9,65.01,2900.7,1243822.11,0.1479,186,5.43,0.7215,
1116,2026-02-04T19:16:44.502509,PoW,15,647.68,1.0,9556.74,0.2017,220,20.03,0.414,
1117,2026-02-04T19:16:44.502509,PoS,12,67.2,1.0,355.52,0.2551,220,20.03,0.4404,
1118,2026-02-04T19:16:44.502509,Raft,26,80.78,1.0,553.03,0.2579,220,20.03,0.6516,
1119,2026-02-04T19:16:44.502509,PBFT,6,159.88,181.32,123151.53,0.2896,220,20.03,0.8037,
1120,2026-02-04T19:16:44.502509,HotStuff,10,107.66,1.0,568.96,0.215,220,20.03,0.77,
1121,2026-02-04T19:17:44.502509,PoW,14,455.85,64.07,461749.66,0.2496,218,20.34,0.4562,
1122,2026-02-04T19:17:44.502509,PoS,12,179.99,404.74,168125.17,0.3001,218,20.34,0.4741,
1123,2026-02-04T19:17:44.502509,Raft,26,59.87,1.0,472.41,0.2571,218,20.34,0.608,
1124,2026-02-04T19:17:44.502509,PBFT,5,256.98,122.19,84751.17,0.2675,218,20.34,0.7788,
1125,2026-02-04T19:17:44.502509,HotStuff,10,42.98,2695.14,944471.57,0.2328,218,20.34,0.7982,
1126,2026-02-04T19:18:44.502509,PoW,14,376.0,86.39,1031011.27,0.1357,224,6.24,0.4115,
1127,2026-02-04T19:18:44.502509,PoS,12,198.95,174.54,67648.79,0.1986,224,6.24,0.4072,
1128,2026-02-04T19:18:44.502509,Raft,26,77.98,1584.63,431445.2,0.1074,224,6.24,0.5776,
1129,2026-02-04T19:18:44.502509,PBFT,5,202.83,142.69,93198.95,0.1617,224,6.24,0.7588,
1130,2026-02-04T19:18:44.502509,HotStuff,10,33.89,193.91,78434.08,0.1369,224,6.24,0.755,
1131,2026-02-04T19:19:44.502509,PoW,14,312.67,142.83,1685429.45,0.1096,216,5.89,0.4325,
1132,2026-02-04T19:19:44.502509,PoS,12,175.97,1365.34,548255.6,0.159,216,5.89,0.4475,
1133,2026-02-04T19:19:44.502509,Raft,27,5.0,2716.2,1119050.39,0.1841,216,5.89,0.6222,
1134,2026-02-04T19:19:44.502509,PBFT,5,149.92,483.17,403360.32,0.1686,216,5.89,0.7374,
1135,2026-02-04T19:19:44.502509,HotStuff,10,37.65,765.25,432267.9,0.1013,216,5.89,0.7316,
1136,2026-02-04T19:20:44.502509,PoW,14,363.35,1.0,10450.51,0.1366,254,7.02,0.4104,
1137,2026-02-04T19:20:44.502509,PoS,12,263.97,594.16,168866.65,0.1833,254,7.02,0.4472,
1138,2026-02-04T19:20:44.502509,Raft,27,135.49,1.0,340.64,0.1446,254,7.02,0.5875,
1139,2026-02-04T19:20:44.502509,PBFT,5,143.11,315.0,211556.1,0.1764,254,7.02,0.7741,
1140,2026-02-04T19:20:44.502509,HotStuff,9,165.02,1.0,299.01,0.1465,254,7.02,0.7478,
1141,2026-02-04T19:21:44.502509,PoW,14,290.26,150.16,1093292.62,0.174,181,11.3,0.3869,
1142,2026-02-04T19:21:44.502509,PoS,12,200.87,1.0,445.67,0.2354,181,11.3,0.4696,
1143,2026-02-04T19:21:44.502509,Raft,28,111.64,1.0,488.75,0.1464,181,11.3,0.6055,
1144,2026-02-04T19:21:44.502509,PBFT,4,162.62,367.49,132263.11,0.2018,181,11.3,0.7667,
1145,2026-02-04T19:21:44.502509,HotStuff,9,88.13,1.0,399.22,0.1907,181,11.3,0.74,
1146,2026-02-04T19:22:44.502509,PoW,15,553.07,35.4,266651.28,0.1453,260,9.72,0.4736,
1147,2026-02-04T19:22:44.502509,PoS,11,145.19,1341.69,450247.59,0.1964,260,9.72,0.4228,
1148,2026-02-04T19:22:44.502509,Raft,27,124.52,1.0,311.74,0.183,260,9.72,0.6082,
1149,2026-02-04T19:22:44.502509,PBFT,4,149.13,244.28,156132.38,0.2402,260,9.72,0.7976,
1150,2026-02-04T19:22:44.502509,HotStuff,8,101.36,1059.55,420631.13,0.1841,260,9.72,0.7799,
1151,2026-02-04T19:23:44.502509,PoW,15,434.24,1.0,10000.03,0.0857,227,4.22,0.4065,
1152,2026-02-04T19:23:44.502509,PoS,11,185.8,1.0,475.53,0.1332,227,4.22,0.4572,
1153,2026-02-04T19:23:44.502509,Raft,27,123.92,1.0,494.07,0.1182,227,4.22,0.6007,
1154,2026-02-04T19:23:44.502509,PBFT,5,26.49,120.92,78760.03,0.2244,227,4.22,0.7682,
1155,2026-02-04T19:23:44.502509,HotStuff,7,57.15,569.36,250911.95,0.1129,227,4.22,0.7582,
1156,2026-02-04T19:24:44.502509,PoW,16,592.71,152.92,1106851.44,0.0604,246,1.0,0.4109,
1157,2026-02-04T19:24:44.502509,PoS,12,99.33,525.61,196656.19,0.1399,246,1.0,0.4189,
1158,2026-02-04T19:24:44.502509,Raft,27,100.1,878.2,327341.31,0.108,246,1.0,0.5541,
1159,2026-02-04T19:24:44.502509,PBFT,6,150.09,1.0,690.75,0.1752,246,1.0,0.7589,
1160,2026-02-04T19:24:44.502509,HotStuff,8,89.07,1780.02,553997.94,0.0654,246,1.0,0.7426,
1161,2026-02-04T19:25:44.502509,PoW,16,477.22,1.0,9895.55,0.1229,246,9.76,0.4228,
1162,2026-02-04T19:25:44.502509,PoS,12,162.6,669.94,242734.86,0.1697,246,9.76,0.423,
1163,2026-02-04T19:25:44.502509,Raft,28,127.15,970.85,519744.06,0.1922,246,9.76,0.5714,
1164,2026-02-04T19:25:44.502509,PBFT,6,5.0,1.0,693.37,0.2261,246,9.76,0.7804,
1165,2026-02-04T19:25:44.502509,HotStuff,8,113.99,1.0,325.99,0.1303,246,9.76,0.7624,
1166,2026-02-04T19:26:44.502509,PoW,17,242.82,124.23,1320772.24,0.2424,234,25.15,0.4744,
1167,2026-02-04T19:26:44.502509,PoS,13,184.67,162.83,80408.94,0.3673,234,25.15,0.4767,attack_detected
1168,2026-02-04T19:26:44.502509,Raft,28,138.66,1047.39,285579.41,0.2899,234,25.15,0.6197,
1169,2026-02-04T19:26:44.502509,PBFT,5,207.52,59.95,37946.89,0.3194,234,25.15,0.8248,
1170,2026-02-04T19:26:44.502509,HotStuff,8,92.36,1.0,349.3,0.2445,234,25.15,0.7781,
1171,2026-02-04T19:27:44.502509,PoW,17,337.37,1.0,17266.83,0.161,244,9.8,0.4505,
1172,2026-02-04T19:27:44.502509,PoS,12,107.37,1.0,311.66,0.1898,244,9.8,0.441,
1173,2026-02-04T19:27:44.502509,Raft,28,129.52,1.0,394.01,0.1921,244,9.8,0.5936,
1174,2026-02-04T19:27:44.502509,PBFT,4,132.64,1.0,756.83,0.2305,244,9.8,0.7874,
1175,2026-02-04T19:27:44.502509,HotStuff,8,87.51,560.61,249545.83,0.1672,244,9.8,0.7627,
1176,2026-02-04T19:28:44.502509,PoW,17,477.56,54.05,738168.92,0.1846,230,18.42,0.4656,
1177,2026-02-04T19:28:44.502509,PoS,13,183.99,1.0,404.72,0.2645,230,18.42,0.4586,
1178,2026-02-04T19:28:44.502509,Raft,28,114.48,3410.19,1415737.68,0.2446,230,18.42,0.6038,
1179,2026-02-04T19:28:44.502509,PBFT,3,124.39,558.55,378848.86,0.265,230,18.42,0.7847,
1180,2026-02-04T19:28:44.502509,HotStuff,8,101.48,1459.52,820055.96,0.2296,230,18.42,0.8042,
1181,2026-02-04T19:29:44.502509,PoW,16,608.43,120.88,1270145.48,0.1394,207,11.94,0.4178,
1182,2026-02-04T19:29:44.502509,PoS,13,87.69,285.43,93334.56,0.2293,207,11.94,0.4611,
1183,2026-02-04T19:29:44.502509,Raft,28,72.54,1999.33,925620.61,0.2017,207,11.94,0.6191,
1184,2026-02-04T19:29:44.502509,PBFT,4,59.34,1.0,896.55,0.2316,207,11.94,0.7353,
1185,2026-02-04T19:29:44.502509,HotStuff,9,5.0,123.64,63425.42,0.1593,207,11.94,0.74,
1186,2026-02-04T19:30:44.502509,PoW,16,561.53,76.42,609776.1,0.1597,236,10.46,0.4204,
1187,2026-02-04T19:30:44.502509,PoS,12,277.79,1.0,370.87,0.1854,236,10.46,0.4568,
1188,2026-02-04T19:30:44.502509,Raft,28,158.98,3627.57,2005015.76,0.1634,236,10.46,0.561,
1189,2026-02-04T19:30:44.502509,PBFT,3,122.65,239.01,109822.14,0.2162,236,10.46,0.7365,
1190,2026-02-04T19:30:44.502509,HotStuff,9,33.14,2832.85,1210520.44,0.1877,236,10.46,0.7995,
1191,2026-02-04T19:31:44.502509,PoW,15,554.58,1.0,9376.52,0.1697,168,10.58,0.3991,
1192,2026-02-04T19:31:44.502509,PoS,11,211.11,1.0,477.91,0.1783,168,10.58,0.4178,
1193,2026-02-04T19:31:44.502509,Raft,29,151.15,1.0,457.74,0.2155,168,10.58,0.6103,
1194,2026-02-04T19:31:44.502509,PBFT,4,236.48,299.22,182342.25,0.1905,168,10.58,0.7491,
1195,2026-02-04T19:31:44.502509,HotStuff,10,121.09,1214.03,301734.46,0.1601,168,10.58,0.7454,
1196,2026-02-04T19:32:44.502509,PoW,13,481.04,1.0,8423.64,0.2946,247,29.79,0.472,
1197,2026-02-04T19:32:44.502509,PoS,11,204.46,1.0,298.4,0.3362,247,29.79,0.4989,
1198,2026-02-04T19:32:44.502509,Raft,29,90.08,1610.54,778521.21,0.356,247,29.79,0.6918,
1199,2026-02-04T19:32:44.502509,PBFT,4,74.2,19.02,11448.79,0.3695,247,29.79,0.7979,
1200,2026-02-04T19:32:44.502509,HotStuff,10,129.81,1871.84,649580.15,0.3187,247,29.79,0.7942,
1201,2026-02-04T19:33:44.502509,PoW,13,534.22,59.33,425476.07,0.2271,284,19.61,0.485,
1202,2026-02-04T19:33:44.502509,PoS,11,140.64,1.0,416.42,0.2904,284,19.61,0.49,
1203,2026-02-04T19:33:44.502509,Raft,29,94.29,3750.23,993472.82,0.2398,284,19.61,0.6178,
1204,2026-02-04T19:33:44.502509,PBFT,4,207.33,72.89,45007.92,0.2835,284,19.61,0.8036,node_leave
1205,2026-02-04T19:33:44.502509,HotStuff,10,75.18,1226.09,413976.83,0.2821,284,19.61,0.8018,
1206,2026-02-04T19:34:44.502509,PoW,12,406.51,46.3,422300.7,0.2515,249,24.11,0.4345,
1207,2026-02-04T19:34:44.502509,PoS,11,121.56,1.0,245.43,0.3333,249,24.11,0.4639,
1208,2026-02-04T19:34:44.502509,Raft,30,118.91,1.0,535.02,0.2695,249,24.11,0.6277,
1209,2026-02-04T19:34:44.502509,PBFT,5,48.98,129.46,66578.24,0.3345,249,24.11,0.8313,
1210,2026-02-04T19:34:44.502509,HotStuff,11,33.02,1509.67,465118.37,0.2742,249,24.11,0.8,
1211,2026-02-04T19:35:44.502509,PoW,12,635.68,1.0,14122.0,0.1376,154,7.52,0.4092,
1212,2026-02-04T19:35:44.502509,PoS,11,124.67,188.96,101241.42,0.1517,154,7.52,0.4208,
1213,2026-02-04T19:35:44.502509,Raft,31,158.58,1.0,333.43,0.1648,154,7.52,0.6226,
1214,2026-02-04T19:35:44.502509,PBFT,5,102.56,484.61,299359.23,0.2056,154,7.52,0.7731,
1215,2026-02-04T19:35:44.502509,HotStuff,10,131.83,904.27,440360.77,0.1426,154,7.52,0.7675,
1216,2026-02-04T19:36:44.502509,PoW,12,451.54,1.0,10925.02,0.2004,273,22.61,0.4254,
1217,2026-02-04T19:36:44.502509,PoS,12,209.97,914.87,442295.61,0.2597,273,22.61,0.4811,
1218,2026-02-04T19:36:44.502509,Raft,31,195.94,1.0,403.73,0.3,273,22.61,0.6207,
1219,2026-02-04T19:36:44.502509,PBFT,4,97.18,1.0,694.12,0.2908,273,22.61,0.8186,
1220,2026-02-04T19:36:44.502509,HotStuff,9,145.35,1.0,547.09,0.232,273,22.61,0.8068,
1221,2026-02-04T19:37:44.502509,PoW,12,376.71,57.26,501327.68,0.0915,252,1.0,0.4026,
1222,2026-02-04T19:37:44.502509,PoS,11,148.61,257.16,107274.71,0.1433,252,1.0,0.4414,
1223,2026-02-04T19:37:44.502509,Raft,31,100.43,426.95,184871.3,0.1474,252,1.0,0.6134,
1224,2026-02-04T19:37:44.502509,PBFT,5,125.94,153.51,106760.48,0.1549,252,1.0,0.7556,
1225,2026-02-04T19:37:44.502509,HotStuff,8,121.16,559.13,226768.82,0.082,252,1.0,0.73,
1226,2026-02-04T19:38:44.502509,PoW,12,305.27,28.65,165854.5,0.2419,198,20.88,0.4511,
1227,2026-02-04T19:38:44.502509,PoS,12,274.47,1152.69,421810.15,0.2873,198,20.88,0.4735,
1228,2026-02-04T19:38:44.502509,Raft,32,121.97,964.31,448671.45,0.254,198,20.88,0.6341,
1229,2026-02-04T19:38:44.502509,PBFT,5,228.57,464.41,314258.76,0.3278,198,20.88,0.7924,
1230,2026-02-04T19:38:44.502509,HotStuff,9,71.84,661.41,339188.88,0.2295,198,20.88,0.7678,
1231,2026-02-04T19:39:44.502509,PoW,13,506.22,1.0,8137.95,0.0801,284,2.25,0.3708,
1232,2026-02-04T19:39:44.502509,PoS,12,134.44,589.36,300087.21,0.1537,284,2.25,0.4386,
1233,2026-02-04T19:39:44.502509,Raft,32,118.6,437.94,291781.69,0.128,284,2.25,0.5554,
1234,2026-02-04T19:39:44.502509,PBFT,5,153.16,130.14,75609.23,0.1391,284,2.25,0.7715,
1235,2026-02-04T19:39:44.502509,HotStuff,8,44.78,1.0,340.46,0.1089,284,2.25,0.7482,
1236,2026-02-04T19:40:44.502509,PoW,12,594.88,4.59,70502.75,0.1175,232,8.63,0.4137,
1237,2026-02-04T19:40:44.502509,PoS,11,151.29,1.0,538.49,0.1392,232,8.63,0.4525,
1238,2026-02-04T19:40:44.502509,Raft,33,178.19,2312.17,1175279.17,0.1636,232,8.63,0.5581,
1239,2026-02-04T19:40:44.502509,PBFT,5,164.71,484.18,305809.75,0.2115,232,8.63,0.7548,
1240,2026-02-04T19:40:44.502509,HotStuff,8,123.28,384.89,118384.71,0.1512,232,8.63,0.7579,
1241,2026-02-04T19:41:44.502509,PoW,13,603.77,84.86,849995.25,0.0783,266,3.26,0.4168,
1242,2026-02-04T19:41:44.502509,PoS,12,174.46,818.33,315303.23,0.1524,266,3.26,0.438,
1243,2026-02-04T19:41:44.502509,Raft,33,142.98,1.0,614.44,0.1197,266,3.26,0.5783,network_partition
1244,2026-02-04T19:41:44.502509,PBFT,5,162.98,262.25,166797.75,0.1593,266,3.26,0.7565,
1245,2026-02-04T19:41:44.502509,HotStuff,8,89.02,1836.7,579097.19,0.1002,266,3.26,0.8059,
1246,2026-02-04T19:42:44.502509,PoW,13,252.54,1.0,8927.56,0.2384,214,25.16,0.4675,
1247,2026-02-04T19:42:44.502509,PoS,13,265.29,526.67,175258.61,0.3286,214,25.16,0.4579,
1248,2026-02-04T19:42:44.502509,Raft,33,87.25,5424.78,3196422.25,0.2746,214,25.16,0.6374,
1249,2026-02-04T19:42:44.502509,PBFT,5,205.87,28.35,14100.47,0.3212,214,25.16,0.8008,
1250,2026-02-04T19:42:44.502509,HotStuff,8,27.74,1.0,287.24,0.3004,214,25.16,0.8056,
1251,2026-02-04T19:43:44.502509,PoW,12,576.1,17.14,130441.71,0.2249,273,20.01,0.4295,
1252,2026-02-04T19:43:44.502509,PoS,14,132.3,189.05,86497.2,0.2575,273,20.01,0.4973,
1253,2026-02-04T19:43:44.502509,Raft,33,69.54,1.0,319.59,0.2646,273,20.01,0.6323,
1254,2026-02-04T19:43:44.502509,PBFT,3,115.23,407.79,277849.61,0.2914,273,20.01,0.8183,
1255,2026-02-04T19:43:44.502509,HotStuff,9,5.0,2173.54,662020.3,0.2111,273,20.01,0.7916,
1256,2026-02-04T19:44:44.502509,PoW,12,408.65,46.72,442935.64,0.3631,229,42.16,0.4565,
1257,2026-02-04T19:44:44.502509,PoS,14,92.89,894.9,379812.71,0.4552,229,42.16,0.5496,
1258,2026-02-04T19:44:44.502509,Raft,32,108.33,847.5,524633.52,0.4631,229,42.16,0.6978,
1259,2026-02-04T19:44:44.502509,PBFT,4,147.1,1.0,507.43,0.455,229,42.16,0.851,
1260,2026-02-04T19:44:44.502509,HotStuff,9,67.51,1033.6,417401.05,0.3967,229,42.16,0.7904,
1261,2026-02-04T19:45:44.502509,PoW,12,558.77,39.45,351400.48,0.2074,202,19.01,0.4493,
1262,2026-02-04T19:45:44.502509,PoS,15,218.78,617.41,283621.18,0.2958,202,19.01,0.4559,
1263,2026-02-04T19:45:44.502509,Raft,31,67.13,1067.75,552068.44,0.2748,202,19.01,0.6094,
1264,2026-02-04T19:45:44.502509,PBFT,4,156.19,480.38,303058.22,0.2995,202,19.01,0.785,
1265,2026-02-04T19:45:44.502509,HotStuff,9,109.27,1.0,517.88,0.2527,202,19.01,0.7805,
1266,2026-02-04T19:46:44.502509,PoW,12,614.03,84.75,675172.19,0.1547,266,10.71,0.4073,
1267,2026-02-04T19:46:44.502509,PoS,15,135.16,1.0,423.93,0.2271,266,10.71,0.4572,
1268,2026-02-04T19:46:44.502509,Raft,31,86.71,5282.53,2074337.97,0.1813,266,10.71,0.6123,
1269,2026-02-04T19:46:44.502509,PBFT,4,124.79,1.0,677.35,0.2391,266,10.71,0.7614,
1270,2026-02-04T19:46:44.502509,HotStuff,8,136.85,1550.93,731102.85,0.1831,266,10.71,0.7964,
1271,2026-02-04T19:47:44.502509,PoW,13,577.31,1.0,6758.04,0.1567,229,9.01,0.4264,
1272,2026-02-04T19:47:44.502509,PoS,14,164.07,1.0,421.05,0.1606,229,9.01,0.417,
1273,2026-02-04T19:47:44.502509,Raft,31,39.27,3470.17,1611227.12,0.1935,229,9.01,0.6021,
1274,2026-02-04T19:47:44.502509,PBFT,4,195.41,515.61,277933.78,0.2009,229,9.01,0.7783,
1275,2026-02-04T19:47:44.502509,HotStuff,8,73.29,1228.75,474736.16,0.1505,229,9.01,0.7499,
1276,2026-02-04T19:48:44.502509,PoW,13,225.82,1.0,10697.11,0.3274,262,31.74,0.4847,
1277,2026-02-04T19:48:44.502509,PoS,14,161.2,279.18,122102.99,0.3652,262,31.74,0.4724,
1278,2026-02-04T19:48:44.502509,Raft,30,5.0,1.0,407.03,0.3342,262,31.74,0.588,
1279,2026-02-04T19:48:44.502509,PBFT,4,257.43,1.0,695.36,0.3774,262,31.74,0.8178,
1280,2026-02-04T19:48:44.502509,HotStuff,7,138.53,104.59,24997.88,0.3329,262,31.74,0.8443,
1281,2026-02-04T19:49:44.502509,PoW,12,340.84,8.28,80813.17,0.2103,159,16.88,0.4336,
1282,2026-02-04T19:49:44.502509,PoS,14,177.78,1319.6,242144.64,0.2709,159,16.88,0.4932,
1283,2026-02-04T19:49:44.502509,Raft,31,192.12,2803.61,1880930.81,0.2036,159,16.88,0.5867,
1284,2026-02-04T19:49:44.502509,PBFT,4,175.71,1.0,567.76,0.3066,159,16.88,0.8021,
1285,2026-02-04T19:49:44.502509,HotStuff,7,105.5,1.0,363.39,0.2148,159,16.88,0.7751,
1286,2026-02-04T19:50:44.502509,PoW,13,165.31,30.79,284080.64,0.1073,252,4.17,0.4135,
1287,2026-02-04T19:50:44.502509,PoS,14,245.26,1.0,373.05,0.1391,252,4.17,0.4367,
1288,2026-02-04T19:50:44.502509,Raft,30,117.44,1.0,487.34,0.1333,252,4.17,0.6245,
1289,2026-02-04T19:50:44.502509,PBFT,4,99.15,1.0,488.5,0.1659,252,4.17,0.7658,
1290,2026-02-04T19:50:44.502509,HotStuff,7,48.4,2464.75,853190.59,0.1485,252,4.17,0.7602,
1291,2026-02-04T19:51:44.502509,PoW,12,350.9,1.0,8493.45,0.1391,206,10.27,0.4088,
1292,2026-02-04T19:51:44.502509,PoS,14,278.72,67.81,24334.35,0.1981,206,10.27,0.4329,
1293,2026-02-04T19:51:44.502509,Raft,29,70.08,1316.63,691257.15,0.1792,206,10.27,0.5682,
1294,2026-02-04T19:51:44.502509,PBFT,6,169.26,104.56,64780.27,0.208,206,10.27,0.7755,
1295,2026-02-04T19:51:44.502509,HotStuff,6,117.22,1205.21,509613.69,0.1763,206,10.27,0.7838,
1296,2026-02-04T19:52:44.502509,PoW,11,290.59,1.0,12038.05,0.1526,186,13.29,0.3961,
1297,2026-02-04T19:52:44.502509,PoS,13,263.0,281.01,116421.21,0.2196,186,13.29,0.4484,
1298,2026-02-04T19:52:44.502509,Raft,29,38.36,1.0,365.62,0.176,186,13.29,0.601,
1299,2026-02-04T19:52:44.502509,PBFT,5,140.47,1.0,539.67,0.2448,186,13.29,0.7775,
1300,2026-02-04T19:52:44.502509,HotStuff,7,25.56,1.0,380.31,0.167,186,13.29,0.7516,
1301,2026-02-04T19:53:44.502509,PoW,11,689.52,12.46,95522.76,0.2002,275,20.43,0.4409,
1302,2026-02-04T19:53:44.502509,PoS,13,181.87,1.0,383.88,0.2971,275,20.43,0.4762,
1303,2026-02-04T19:53:44.502509,Raft,28,6.95,1.0,497.59,0.2818,275,20.43,0.6637,
1304,2026-02-04T19:53:44.502509,PBFT,5,138.72,1.0,603.31,0.3203,275,20.43,0.8174,
1305,2026-02-04T19:53:44.502509,HotStuff,7,49.34,1.0,433.72,0.1842,275,20.43,0.755,
